movie_title,release_date,genre,MPAA_rating,director,character,voice-actor,revenue
Meet the Robinsons,30-Mar-07,Adventure,G,Stephen J. Anderson,Mr. Willerstein,Tom Kenny,119860589.0
Meet the Robinsons,30-Mar-07,Adventure,G,Stephen J. Anderson,Tiny,Joe Mateo,119860589.0
Meet the Robinsons,30-Mar-07,Adventure,G,Stephen J. Anderson,Uncle Art,Adam West,119860589.0
Meet the Robinsons,30-Mar-07,Adventure,G,Stephen J. Anderson,Wilbur Robinson,Wesley Singerman,119860589.0
Dead Poets Society,2-Jun-89,Drama,PG,Peter Weir,NA,NA,202531517.0
Avengers: Age of Ultron,1-May-15,Action,PG-13,Joss Whedon,NA,NA,459005868.0
Man of the House,3-Mar-95,Comedy,PG,Stephen Herek,NA,NA,77573459.0
Bears,18-Apr-14,Documentary,G,Daniel Chong,NA,NA,18346024.0
Passed Away,24-Apr-92,NA,PG-13,Charlie Peters,NA,NA,8187848.0
ESPN's Ultimate X - The Movie,10-May-02,Documentary,PG,NA,NA,NA,6089874.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Audrey Ramirez,Jacqueline Obradors,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Commander Lyle Rourke,James Garner,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Cookie,Jim Varney,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Dr. Joshua Sweet,Phil Morris,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Fenton Q. Harcourt,David Ogden Stiers,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,"Gaetan ""Mole"" Moliére",Corey Burton,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Helga Sinclair,Claudia Christian,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,King Kashekim Nedakh,Leonard Nimoy,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Milo Thatch,Michael J. Fox,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Preston B. Whitmore,John Mahoney,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Princess Kidagakash,Cree Summer,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,"Vincenzo ""Vinny"" Santorini",Don Novello,125188122.0
Atlantis: The Lost Empire,8-Jun-01,Adventure,PG,Gary Trousdale,Wilhelmina Packard,Florence Stanley,125188122.0
Ernest Goes to Camp,22-May-87,Comedy,NA,John R. Cherry III,NA,NA,50686462.0
Teacher's Pet: The Movie,16-Jan-04,Comedy,PG,NA,NA,NA,8812764.0
Spy Hard,24-May-96,Comedy,PG-13,Rick Friedberg,NA,NA,51373912.0
Snow Dogs,18-Jan-02,Comedy,PG,Brian Levant,NA,NA,117745317.0
Frankenweenie,5-Oct-12,Comedy,PG,Tim Burton,NA,NA,37363513.0
Tuck Everlasting,11-Oct-02,Drama,PG,Jay Russell,NA,NA,27789959.0
Hauru no ugoku shiro,10-Jun-05,Adventure,PG,Hayao Miyazaki,NA,NA,6194870.0
Gedo Senki (Tales from Earthsea),13-Aug-10,Adventure,PG-13,NA,NA,NA,51988.0
Return to Oz,21-Jun-85,Adventure,NA,Walter Murch,NA,NA,25215934.0
Disney's A Christmas Carol,6-Nov-09,Drama,PG,Robert Zemeckis,NA,NA,154927105.0
Prefontaine,24-Jan-97,Drama,PG-13,Steve James,NA,NA,1085093.0
Beaches,21-Dec-88,Drama,PG-13,Garry Marshall,NA,NA,120381757.0
101 Dalmatians,25-Jan-61,Comedy,G,Stephen Herek,NA,NA,1362870985.0
The Last Song,31-Mar-10,Drama,PG,Julie Anne Robinson,NA,NA,67258772.0
Father Hood,27-Aug-93,NA,PG-13,Darrell James Roodt,NA,NA,6654819.0
Encino Man,22-May-92,Comedy,PG,Les Mayfield,NA,NA,81369058.0
Sweet Home Alabama,27-Sep-02,Comedy,PG-13,Andy Tennant,NA,NA,184521151.0
Play it to the Bone,24-Dec-99,Comedy,R,Ron Shelton,NA,NA,13180524.0
The Odd Life of Timothy Green,15-Aug-12,Drama,PG,Peter Hedges,NA,NA,54914942.0
Honey I Blew Up the Kid,17-Jul-92,Comedy,PG,Randal Kleiser,NA,NA,119162518.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Alcmene,Barbara Barrie,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Amphitryon,Hal Holbrook,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Apollo,Keith David,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Atropos,Paddi Edwards,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Calliope,Lillias White,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Clio,Vanéese Y. Thomas,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Clotho,Amanda Plummer,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Demetrius,Wayne Knight,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Hades,James Woods,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Hera,Samantha Eggar,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Hercules,Tate Donovan; Joshua Keaton,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Hermes,Paul Shaffer,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Lachesis,Carole Shelley,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Megara,Susan Egan,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Melpomene,Cheryl Freeman,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Nessus,Jim Cummings,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Pain and Panic,Bobcat Goldthwait; Matt Frewer,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Pegasus,Frank Welker,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Philoctetes,Danny DeVito,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Terpsichore,LaChanze,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Thalia,Roz Ryan,182029412.0
Hercules,13-Jun-97,Adventure,G,Ron Clements,Zeus,Rip Torn,182029412.0
Dumbo,NA,NA,NA,Ben Sharpsteen,Casey Junior,Margaret Wright,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Catty the Elephant,Noreen Gammill,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Circus Animals,None,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Dumbo,None,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Giddy the Elephant,Dorothy Scott,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Jim Crow,Cliff Edwards,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Mr. Stork,Sterling Holloway,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Mrs. Jumbo,Verna Felton,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Prissy the Elephant,Sarah Selby,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,The Ringmaster,Herman Bing,NA
Dumbo,NA,NA,NA,Ben Sharpsteen,Timothy Q. Mouse,Edward Brophy,NA
Bambi,NA,NA,NA,David Hand,Bambi,Donnie Dunagan,NA
Bambi,NA,NA,NA,David Hand,Bambi,Hardie Albright,NA
Bambi,NA,NA,NA,David Hand,Bambi,Alexander Gould,NA
Bambi,NA,NA,NA,David Hand,Bambi's Mother,Paula Winslowe; Carolyn Hennesy,NA
Bambi,NA,NA,NA,David Hand,Faline,Cammie King; Ann Gillis,NA
Bambi,NA,NA,NA,David Hand,Flower,Stan Alexander; Sterling Holloway,NA
Bambi,NA,NA,NA,David Hand,Friend Owl,Will Wright,NA
Bambi,NA,NA,NA,David Hand,Great Prince of the Forest,Fred Shields,NA
Bambi,NA,NA,NA,David Hand,Man the Hunter,None,NA
Bambi,NA,NA,NA,David Hand,Mrs. Possum,Mary Lansing,NA
Bambi,NA,NA,NA,David Hand,Mrs. Quail,Thelma Boardman,NA
Bambi,NA,NA,NA,David Hand,Thumper,Peter Behn; Sam Edwards,NA
Bambi,NA,NA,NA,David Hand,Thumper's Mother,Margaret Lee,NA
Saludos Amigos,NA,NA,NA,Jack Kinney,José Carioca,José Oliveira; Rob Paulsen,NA
The Three Caballeros,NA,NA,NA,Norman Ferguson,Aracuan Bird,Pinto Colvig,NA
The Three Caballeros,NA,NA,NA,Norman Ferguson,Panchito Pistoles,Joaquin Garay; Carlos Alazraqui,NA
Make Mine Music,NA,NA,NA,Jack Kinney,Alice Bluebonnet,None,NA
Fun and Fancy Free,NA,NA,NA,Jack Kinney,Willie the Giant,Billy Gilbert,NA
Melody Time,NA,NA,NA,Clyde Geronimi,Johnny Appleseed,Dennis Day,NA
Melody Time,NA,NA,NA,Clyde Geronimi,Little Toot,None,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,Angus MacBadger,Campbell Grant,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,Cyril Proudbottom,J. Pat O'Malley,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,Headless Horseman,None,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,Ichabod Crane,Pinto Colvig,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,J. Thaddeus Toad,Eric Blore,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,Katrina Van Tassel,None,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,Moley,Colin Campbell,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,Ratty,Claud Allister,NA
The Adventures of Ichabod and Mr. Toad,NA,NA,NA,Jack Kinney,Winkie the Barman,Oliver Wallace,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Captain Hook,Hans Conried,NA
Peter Pan,NA,NA,NA,Hamilton Luske,The Crocodile (Tick Tock),None,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Cubby,Robert Ellis,NA
Peter Pan,NA,NA,NA,Hamilton Luske,George Darling,Hans Conried,NA
Peter Pan,NA,NA,NA,Hamilton Luske,The Indian Chief,Candy Candido,NA
Peter Pan,NA,NA,NA,Hamilton Luske,John Darling,Paul Collins,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Mary Darling,Heather Angel,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Michael Darling,Tommy Luske,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Mr. Smee,Bill Thompson,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Nana,None,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Nibs,Jeffrey Silver,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Peter Pan,Bobby Driscoll,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Slightly,Stuffy Singer,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Tiger Lily,Cree Summer,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Tinker Bell,Mae Whitman,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Tootles,None,NA
Peter Pan,NA,NA,NA,Hamilton Luske,Wendy Darling,Kathryn Beaumont,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Alan-a-Dale,Roger Miller,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Friar Tuck,Andy Devine,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,King Richard,Peter Ustinov,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Lady Kluck,Carole Shelley,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Little John,Phil Harris,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Maid Marian,Monica Evans,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Mother Rabbit,Barbara Luddy,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Nutsy the Vulture,Ken Curtis,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Otto,J. Pat O'Malley,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Prince John,Peter Ustinov,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Robin Hood,Brian Bedford,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Sheriff of Nottingham,Pat Buttram,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Sir Hiss,Terry-Thomas,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Sis Bunny,Dana Laurita,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Skippy Bunny,Billy Whittaker,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Tagalong Bunny,Dori Whittaker,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Toby Turtle,Richie Sanders,NA
Robin Hood,NA,NA,NA,Wolfgang Reitherman,Trigger the Vulture,George Lindsey,NA
Fantasia 2000,NA,NA,NA,full credits,Ballerina,None,NA
Fantasia 2000,NA,NA,NA,full credits,Duke,None,NA
Fantasia 2000,NA,NA,NA,full credits,Firebird !The Firebird,Hugo Weaving,NA
Fantasia 2000,NA,NA,NA,full credits,Jack-in-the-Box,John Lithgow,NA
Fantasia 2000,NA,NA,NA,full credits,Jobless Joe,None,NA
Fantasia 2000,NA,NA,NA,full credits,Rachel,None,NA
Fantasia 2000,NA,NA,NA,full credits,Spring Sprite,Helena Bonham Carter,NA
Fantasia 2000,NA,NA,NA,full credits,Yo-Yo,None,NA
The Return of Jafar,NA,NA,NA,Alan Zaslove,Abis Mal,Jason Alexander,NA
Donald Duck and the Gorilla,NA,NA,NA,Jack King,Ajax the Gorilla,None,NA
Brother Bear 2,NA,NA,NA,Ben Gluck,Anda,Andrea Martin,NA
Brother Bear 2,NA,NA,NA,Ben Gluck,Atka,Jeff Bennett,NA
Brother Bear 2,NA,NA,NA,Ben Gluck,Aunt Siqiniq,Wendie Malick,NA
Brother Bear 2,NA,NA,NA,Ben Gluck,Aunt Taqqiq,Kathy Najimy,NA
Brother Bear 2,NA,NA,NA,Ben Gluck,Hoonah,Tress MacNeille,NA
Brother Bear 2,NA,NA,NA,Ben Gluck,Innoko,Wanda Sykes,NA
Brother Bear 2,NA,NA,NA,Ben Gluck,Kata,Catherine O'Hara,NA
Brother Bear 2,NA,NA,NA,Ben Gluck,Nita,Mandy Moore,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Angel,Alyssa Milano,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Annette,Debi Derryberry,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Buster,Chazz Palminteri,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Colette,Kath Soucie,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Danielle,Kath Soucie,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,The Dog Catcher,Jeff Bennett,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Francois,Bronson Pinchot,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Mooch,Bill Fagerbakke,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Ruby,Cathy Moriarty,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Scamp,Scott Wolf,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Scratchy,None,NA
Lady and the Tramp II: Scamp's Adventure,NA,NA,NA,Darrell Rooney,Sparky,Mickey Rooney,NA
Beauty and the Beast: The Enchanted Christmas,NA,NA,NA,Andrew Knight,Angelique,Bernadette Peters,NA
Beauty and the Beast: The Enchanted Christmas,NA,NA,NA,Andrew Knight,Axe,Jeff Bennett,NA
Beauty and the Beast: The Enchanted Christmas,NA,NA,NA,Andrew Knight,The Enchantress,Kath Soucie,NA
Beauty and the Beast: The Enchanted Christmas,NA,NA,NA,Andrew Knight,Fife the Piccolo,Paul Reubens,NA
Beauty and the Beast: The Enchanted Christmas,NA,NA,NA,Andrew Knight,Forte the Pipe Organ,Tim Curry,NA
House of Mouse,NA,NA,NA,Burny Mattinson,April,None,NA
House of Mouse,NA,NA,NA,Burny Mattinson,June,None,NA
House of Mouse,NA,NA,NA,Burny Mattinson,May,None,NA
House of Mouse,NA,NA,NA,Burny Mattinson,Mike the Microphone,Rod Roddy,NA
Jungle Cubs,NA,NA,NA,NA,Arthur,David Lander,NA
Jungle Cubs,NA,NA,NA,NA,Cecil the Vulture,Michael McKean,NA
Jungle Cubs,NA,NA,NA,NA,Mahra the Baboon,Tress MacNeille,NA
Jungle Cubs,NA,NA,NA,NA,Ned the Baboon,Charlie Adler,NA
DuckTales,NA,NA,NA,Bob Hathcock,Babyface Beagle,Terry McGovern,NA
DuckTales,NA,NA,NA,Bob Hathcock,Backwoods Beagle,Danny Mann,NA
DuckTales,NA,NA,NA,Bob Hathcock,Bacon Beagle,None,NA
DuckTales,NA,NA,NA,Bob Hathcock,Baggy Beagle,Frank Welker,NA
DuckTales,NA,NA,NA,Bob Hathcock,Bankjob Beagle,Peter Cullen,NA
DuckTales,NA,NA,NA,Bob Hathcock,Bentina Beakley,Joan Gerber,NA
DuckTales,NA,NA,NA,Bob Hathcock,Bigtime Beagle,Frank Welker,NA
DuckTales,NA,NA,NA,Bob Hathcock,Binky Beagle,None,NA
DuckTales,NA,NA,NA,Bob Hathcock,Bomber Beagle,Robert Ridgely,NA
DuckTales,NA,NA,NA,Bob Hathcock,Bouncer Beagle,Chuck McCann,NA
DuckTales,NA,NA,NA,Bob Hathcock,Bugle Beagle,Brian Cummings,NA
DuckTales,NA,NA,NA,Bob Hathcock,Burger Beagle,Chuck McCann,NA
DuckTales,NA,NA,NA,Bob Hathcock,Dijon the Thief,Richard Libertini,NA
DuckTales,NA,NA,NA,Bob Hathcock,Doofus Drake,Brian Cummings,NA
DuckTales,NA,NA,NA,Bob Hathcock,Duckworth,Chuck McCann,NA
DuckTales,NA,NA,NA,Bob Hathcock,El Capitan,Jim Cummings,NA
DuckTales,NA,NA,NA,Bob Hathcock,Fenton Crackshell (Gizmoduck),Hamilton Camp,NA
DuckTales,NA,NA,NA,Bob Hathcock,Flintheart Glomgold,Hal Smith,NA
DuckTales,NA,NA,NA,Bob Hathcock,Gladstone Gander,Rob Paulsen,NA
DuckTales,NA,NA,NA,Bob Hathcock,Glittering Goldie,Joan Gerber,NA
DuckTales,NA,NA,NA,Bob Hathcock,Gyro Gearloose,Hal Smith,NA
DuckTales,NA,NA,NA,Bob Hathcock,Launchpad McQuack,Terry McGovern,NA
DuckTales,NA,NA,NA,Bob Hathcock,Ma Beagle,June Foray,NA
DuckTales,NA,NA,NA,Bob Hathcock,Magica De Spell,June Foray,NA
DuckTales,NA,NA,NA,Bob Hathcock,Megabyte Beagle,Frank Welker,NA
DuckTales,NA,NA,NA,Bob Hathcock,Merlock the Magician,Christopher Lloyd,NA
DuckTales,NA,NA,NA,Bob Hathcock,Mrs. Featherby,June Foray,NA
DuckTales,NA,NA,NA,Bob Hathcock,The Phantom Blot,Frank Welker; John O'Hurley,NA
DuckTales,NA,NA,NA,Bob Hathcock,Poe De Spell,Terry McGovern; Frank Welker,NA
DuckTales,NA,NA,NA,Bob Hathcock,Scrooge McDuck,Alan Young,NA
DuckTales,NA,NA,NA,Bob Hathcock,Webby Vanderquack,Russi Taylor,NA
Mickey Mouse Clubhouse,NA,NA,NA,Donovan Cook,Baby Red Bird,Tress MacNeille,NA
Mickey Mouse Clubhouse,NA,NA,NA,Donovan Cook,Bella,Frank Welker,NA
Mickey Mouse Clubhouse,NA,NA,NA,Donovan Cook,Mr. Pettibone,Jeff Pidgeon,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Baby Herman,April Winchell,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Baby Herman,Lou Hirsch,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Benny the Cab,Charles Fleischer,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Greasy the Weasel,Charles Fleischer,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Jessica Rabbit,Kathleen Turner,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Judge Doom,Christopher Lloyd,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Psycho the Weasel,Charles Fleischer,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Roger Rabbit,Charles Fleischer,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Smarty the Weasel,David Lander,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Stupid the Weasel,Fred Newman,NA
Who Framed Roger Rabbit,NA,NA,NA,Robert Zemeckis,Wheezy the Weasel,June Foray,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Baileywick,Tim Gunn,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Cedric the Sorcerer,Jess Harnell,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Clover,Wayne Brady,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,King Roland II,Travis Willingham,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Miss Nettle,Megan Mullally,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Prince James,Zach Callison,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Princess Amber,Darcy Rose Byrnes,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Queen Miranda,Sara Ramirez,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Princess Sofia,Ariel Winter,NA
Sofia the First,NA,NA,NA,Jamie Mitchell,Wormwood the Raven,Jim Cummings,NA
Cinderella II: Dreams Come True,NA,NA,NA,John Kafka,Baker,Rob Paulsen,NA
Cinderella II: Dreams Come True,NA,NA,NA,John Kafka,Pom-Pom,Frank Welker,NA
Cinderella II: Dreams Come True,NA,NA,NA,John Kafka,Prudence,Holland Taylor,NA
The Legend of Coyote Rock,NA,NA,NA,Charles A. Nichols,Bent-Tail the Coyote,Unknown,NA
Sheep Dog,NA,NA,NA,Charles A. Nichols,Bent-Tail Junior,Unknown,NA
An Extremely Goofy Movie,NA,NA,NA,Douglas McCarthy,Beret Girl,Vicki Lewis,NA
An Extremely Goofy Movie,NA,NA,NA,Douglas McCarthy,Bradley Uppercrust III,Jeff Bennett,NA
An Extremely Goofy Movie,NA,NA,NA,Douglas McCarthy,Sylvia Marpole,Bebe Neuwirth,NA
An Extremely Goofy Movie,NA,NA,NA,Douglas McCarthy,Tank,Brad Garrett,NA
Three Little Pigs,NA,NA,NA,Burt Gillett,Big Bad Wolf,Billy Bletcher,NA
Three Little Pigs,NA,NA,NA,Burt Gillett,Fiddler Pig,Mary Moder,NA
Three Little Pigs,NA,NA,NA,Burt Gillett,Fifer Pig,Dorothy Compton,NA
Three Little Pigs,NA,NA,NA,Burt Gillett,Practical Pig,Pinto Colvig,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Binkie Muddlefoot,Susan Tolsky,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Derek Blunt,Peter Renaday,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Dr. Reginald Bushroot,Tino Insana,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Drake Mallard (Darkwing Duck),Jim Cummings,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Gosalyn Mallard,Christine Cavanaugh,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Herb Muddlefoot,Jim Cummings,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Honker Muddlefoot,Katie Leigh,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,J. Gander Hooter,Danny Mann,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Liquidator !The Liquidator,Jack Angel,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Megavolt,Dan Castellaneta,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Morgana McCawber,Kath Soucie,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,NegaDuck,Jim Cummings,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Quackerjack,Michael Bell,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Rhoda Dendron,Jennifer Darling,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Steelbeak,Rob Paulsen,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Tank Muddlefoot,Dana Hill,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Taurus Bulba,Tim Curry,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Tuskernini,Kenneth Mars,NA
Darkwing Duck,NA,NA,NA,Alan Zaslove,Vladimir Goudenov Grizzlikof,Ron Feinberg,NA
Tinker Bell and the Lost Treasure,NA,NA,NA,Klay Hall,Blaze,None,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Bobble,Rob Paulsen,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Clank,Jeff Bennett,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Fairy Mary,Jane Horrocks,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Fawn,America Ferrera,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Iridessa,Raven-Symoné,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Queen Clarion,Anjelica Huston,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Rosetta,Kristin Chenoweth,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Silvermist,Lucy Liu,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Terence,Jesse McCartney,NA
Disney Fairies,NA,NA,NA,Bradley Raymond,Vidia,Pamela Adlon,NA
Bonkers,NA,NA,NA,NA,Bonkers D. Bobcat,Jim Cummings,NA
Bonkers,NA,NA,NA,NA,Fall-Apart Rabbit,Frank Welker,NA
Bonkers,NA,NA,NA,NA,Miranda Wright,Karla DeVito,NA
Bonkers,NA,NA,NA,NA,Toots,Frank Welker,NA
Timon and Pumbaa,NA,NA,NA,Tony Craig,Boss Beaver,Brad Garrett,NA
Timon and Pumbaa,NA,NA,NA,Tony Craig,Cheetata and Cheetato,Rob Paulsen; Jim Cummings,NA
Timon and Pumbaa,NA,NA,NA,Tony Craig,Fred,S. Scott Bullock,NA
Timon and Pumbaa,NA,NA,NA,Tony Craig,Natives,Jeff Bennett,NA
Timon and Pumbaa,NA,NA,NA,Tony Craig,Quint,Corey Burton,NA
Timon and Pumbaa,NA,NA,NA,Tony Craig,Smolder the Bear,Jim Cummings,NA
Timon and Pumbaa,NA,NA,NA,Tony Craig,Speedy the Snail,Corey Burton,NA
Timon and Pumbaa,NA,NA,NA,Tony Craig,Vulture Police,Townsend Coleman; Brian Cummings,NA
Silly Symphonies,NA,NA,NA,Walt Disney,Bucky Bug,None,NA
Silly Symphonies,NA,NA,NA,Walt Disney,Elmer Elephant,None,NA
Silly Symphonies,NA,NA,NA,Walt Disney,Ferdinand the Bull,Milt Kahl,NA
Silly Symphonies,NA,NA,NA,Walt Disney,Jenny Wren,Martha Wentworth,NA
